{'time': 1668258000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 6, 'rTemp': 5, 'wSpeed': 4.44, 'wDir': 11, 'Hum': 27}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 4.94, 'rTemp': 2.01, 'wSpeed': 3.63, 'wDir': 12, 'Hum': 26}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 6.5, 'rTemp': 2.6, 'wSpeed': 4.56, 'wDir': 0.0, 'Hum': 37}]}
{'time': 1679392800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 17, 'rTemp': 18, 'wSpeed': 0.56, 'wDir': 200, 'Hum': 51}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 16.94, 'rTemp': 15.76, 'wSpeed': 3.54, 'wDir': 189, 'Hum': 41}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '阴', 'Id': 1, 'Temp': 17.1, 'rTemp': 15.9, 'wSpeed': 4.08, 'wDir': 180.0, 'Hum': 53}]}
{'time': 1679396400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 17, 'rTemp': 18, 'wSpeed': 1.39, 'wDir': 0, 'Hum': 52}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 15.94, 'rTemp': 14.79, 'wSpeed': 3.35, 'wDir': 182, 'Hum': 46}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 16.7, 'rTemp': 15.1, 'wSpeed': 3.92, 'wDir': 180.0, 'Hum': 55}]}
{'time': 1679400000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 17, 'rTemp': 18, 'wSpeed': 3.06, 'wDir': 242, 'Hum': 54}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 14.94, 'rTemp': 13.74, 'wSpeed': 3.37, 'wDir': 195, 'Hum': 48}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 15.7, 'rTemp': 13.3, 'wSpeed': 4.92, 'wDir': 180.0, 'Hum': 61}]}
{'time': 1679403600, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 16, 'rTemp': 18, 'wSpeed': 1.94, 'wDir': 249, 'Hum': 62}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'light rain', 'Id': 3, 'Temp': 13.94, 'rTemp': 12.7, 'wSpeed': 2.22, 'wDir': 184, 'Hum': 50}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 14.6, 'rTemp': 12.3, 'wSpeed': 4.5, 'wDir': 180.0, 'Hum': 66}]}
{'time': 1679407200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 16, 'rTemp': 17, 'wSpeed': 1.67, 'wDir': 250, 'Hum': 60}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 12.7, 'wSpeed': 1.42, 'wDir': 168, 'Hum': 50}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 14.0, 'rTemp': 11.9, 'wSpeed': 4.08, 'wDir': 158.0, 'Hum': 69}]}
{'time': 1679410800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 15, 'rTemp': 17, 'wSpeed': 2.78, 'wDir': 214, 'Hum': 67}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 12.93, 'wSpeed': 2.23, 'wDir': 217, 'Hum': 59}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 13.9, 'rTemp': 11.1, 'wSpeed': 3.44, 'wDir': 135.0, 'Hum': 68}]}
{'time': 1679414400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 15, 'rTemp': 17, 'wSpeed': 0.56, 'wDir': 187, 'Hum': 69}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 13.03, 'wSpeed': 1.31, 'wDir': 258, 'Hum': 63}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 13.9, 'rTemp': 11.4, 'wSpeed': 3.14, 'wDir': 45.0, 'Hum': 67}]}
{'time': 1679418000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 17, 'wSpeed': 2.5, 'wDir': 295, 'Hum': 73}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 12.94, 'rTemp': 11.96, 'wSpeed': 1.44, 'wDir': 313, 'Hum': 64}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 13.4, 'rTemp': 9.6, 'wSpeed': 4.69, 'wDir': 338.0, 'Hum': 66}]}
{'time': 1679421600, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 16, 'wSpeed': 1.11, 'wDir': 298, 'Hum': 79}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 9.94, 'rTemp': 8.95, 'wSpeed': 2.22, 'wDir': 320, 'Hum': 61}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 12.7, 'rTemp': 8.6, 'wSpeed': 7.11, 'wDir': 338.0, 'Hum': 63}]}
{'time': 1679425200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 16, 'wSpeed': 0.56, 'wDir': 307, 'Hum': 76}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 9.94, 'rTemp': 6.85, 'wSpeed': 7.05, 'wDir': 311, 'Hum': 21}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 12.1, 'rTemp': 7.1, 'wSpeed': 8.61, 'wDir': 338.0, 'Hum': 61}]}
{'time': 1679428800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 14, 'wSpeed': 1.67, 'wDir': 0, 'Hum': 39}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 11.94, 'rTemp': 9.53, 'wSpeed': 8.07, 'wDir': 324, 'Hum': 13}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 11.8, 'rTemp': 6.5, 'wSpeed': 9.14, 'wDir': 315.0, 'Hum': 45}]}
{'time': 1679432400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 11, 'wSpeed': 0.56, 'wDir': 354, 'Hum': 13}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'scattered clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 11.81, 'wSpeed': 6.98, 'wDir': 330, 'Hum': 16}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 10.0, 'rTemp': 3.9, 'wSpeed': 9.5, 'wDir': 315.0, 'Hum': 27}]}
{'time': 1679436000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 11, 'wSpeed': 3.89, 'wDir': 0, 'Hum': 12}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'scattered clouds', 'Id': 1, 'Temp': 12.94, 'rTemp': 10.63, 'wSpeed': 6.78, 'wDir': 331, 'Hum': 13}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 10.6, 'rTemp': 4.8, 'wSpeed': 9.5, 'wDir': 315.0, 'Hum': 26}]}
{'time': 1679439600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 13, 'rTemp': 11, 'wSpeed': 6.11, 'wDir': 11, 'Hum': 10}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'scattered clouds', 'Id': 1, 'Temp': 12.94, 'rTemp': 10.58, 'wSpeed': 6.64, 'wDir': 334, 'Hum': 11}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '阴', 'Id': 1, 'Temp': 10.1, 'rTemp': 4.1, 'wSpeed': 9.36, 'wDir': 315.0, 'Hum': 20}]}
{'time': 1679443200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 10, 'wSpeed': 3.61, 'wDir': 346, 'Hum': 7}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'scattered clouds', 'Id': 1, 'Temp': 11.94, 'rTemp': 9.45, 'wSpeed': 7.13, 'wDir': 332, 'Hum': 10}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '阴', 'Id': 1, 'Temp': 10.0, 'rTemp': 5.5, 'wSpeed': 6.83, 'wDir': 0.0, 'Hum': 16}]}
{'time': 1679446800, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 11, 'wSpeed': 4.44, 'wDir': 281, 'Hum': 6}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'broken clouds', 'Id': 1, 'Temp': 11.94, 'rTemp': 9.4, 'wSpeed': 7.43, 'wDir': 331, 'Hum': 8}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 10.8, 'rTemp': 6.8, 'wSpeed': 6.94, 'wDir': 0.0, 'Hum': 13}]}
{'time': 1679450400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 12, 'wSpeed': 4.17, 'wDir': 0, 'Hum': 7}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 11.94, 'rTemp': 9.4, 'wSpeed': 7.74, 'wDir': 331, 'Hum': 8}, {'win': 1, 'Source': 'Ac', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 5, 'Temp': 12.2, 'rTemp': 6.9, 'wSpeed': 10.81, 'wDir': 315, 'Hum': 8}]}
{'time': 1679454000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 13, 'wSpeed': 7.5, 'wDir': 354, 'Hum': 7}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 11.94, 'rTemp': 9.37, 'wSpeed': 7.63, 'wDir': 331, 'Hum': 7}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 12.9, 'rTemp': 9.3, 'wSpeed': 7.31, 'wDir': 338.0, 'Hum': 11}]}
{'time': 1679457600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 13, 'wSpeed': 5.28, 'wDir': 354, 'Hum': 8}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 11.55, 'wSpeed': 7.62, 'wDir': 327, 'Hum': 6}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 13.3, 'rTemp': 9.9, 'wSpeed': 7.64, 'wDir': 338.0, 'Hum': 10}]}
{'time': 1679461200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 12, 'rTemp': 14, 'wSpeed': 4.17, 'wDir': 315, 'Hum': 8}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 11.55, 'wSpeed': 7.91, 'wDir': 321, 'Hum': 6}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 14.2, 'rTemp': 11.9, 'wSpeed': 8.78, 'wDir': 338.0, 'Hum': 9}]}
{'time': 1679464800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 13, 'rTemp': 14, 'wSpeed': 4.17, 'wDir': 0, 'Hum': 8}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 11.55, 'wSpeed': 7.66, 'wDir': 320, 'Hum': 6}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 14.3, 'rTemp': 11.7, 'wSpeed': 10.39, 'wDir': 338.0, 'Hum': 9}]}
{'time': 1679468400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 16, 'wSpeed': 4.17, 'wDir': 0, 'Hum': 8}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'few clouds', 'Id': 1, 'Temp': 14.94, 'rTemp': 12.62, 'wSpeed': 7.52, 'wDir': 318, 'Hum': 5}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 15.5, 'rTemp': 12.9, 'wSpeed': 11.22, 'wDir': 338.0, 'Hum': 8}]}
{'time': 1679472000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 16, 'wSpeed': 3.06, 'wDir': 23, 'Hum': 7}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'broken clouds', 'Id': 1, 'Temp': 14.94, 'rTemp': 12.62, 'wSpeed': 6.98, 'wDir': 322, 'Hum': 5}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 15.7, 'rTemp': 12.7, 'wSpeed': 10.92, 'wDir': 338.0, 'Hum': 8}]}
{'time': 1679475600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 16, 'wSpeed': 5.0, 'wDir': 17, 'Hum': 7}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'broken clouds', 'Id': 1, 'Temp': 14.94, 'rTemp': 12.65, 'wSpeed': 6.04, 'wDir': 328, 'Hum': 6}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 16.0, 'rTemp': 12.9, 'wSpeed': 10.19, 'wDir': 338.0, 'Hum': 8}]}
{'time': 1679479200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '霾', 'Id': 5, 'Temp': 14, 'rTemp': 14, 'wSpeed': 2.5, 'wDir': 20, 'Hum': 7}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'broken clouds', 'Id': 1, 'Temp': 14.94, 'rTemp': 12.65, 'wSpeed': 5.17, 'wDir': 336, 'Hum': 6}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': 'Duststorm', 'Id': 1, 'Temp': 14.6, 'rTemp': 10.8, 'wSpeed': 9.5, 'wDir': 338.0, 'Hum': 8}]}
{'time': 1679482800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 14, 'rTemp': 14, 'wSpeed': 2.78, 'wDir': 20, 'Hum': 7}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'broken clouds', 'Id': 1, 'Temp': 12.94, 'rTemp': 10.45, 'wSpeed': 3.71, 'wDir': 358, 'Hum': 6}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '阴', 'Id': 1, 'Temp': 13.9, 'rTemp': 9.6, 'wSpeed': 8.25, 'wDir': 0.0, 'Hum': 9}]}
{'time': 1679486400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 14, 'rTemp': 13, 'wSpeed': 2.5, 'wDir': 0, 'Hum': 7}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'broken clouds', 'Id': 1, 'Temp': 10.94, 'rTemp': 8.27, 'wSpeed': 4.22, 'wDir': 25, 'Hum': 7}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '阴', 'Id': 1, 'Temp': 12.7, 'rTemp': 8.6, 'wSpeed': 6.94, 'wDir': 293.0, 'Hum': 10}]}
{'time': 1679490000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 13, 'rTemp': 12, 'wSpeed': 0.56, 'wDir': 304, 'Hum': 9}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 8.94, 'rTemp': 6.4, 'wSpeed': 4.66, 'wDir': 19, 'Hum': 8}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 11.9, 'rTemp': 8.1, 'wSpeed': 5.86, 'wDir': 315.0, 'Hum': 10}]}
{'time': 1679493600, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 12, 'rTemp': 11, 'wSpeed': 1.39, 'wDir': 0, 'Hum': 8}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 10.94, 'rTemp': 8.32, 'wSpeed': 4.09, 'wDir': 16, 'Hum': 9}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 10.8, 'rTemp': 6.9, 'wSpeed': 5.69, 'wDir': 338.0, 'Hum': 11}]}
{'time': 1679497200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 12, 'rTemp': 10, 'wSpeed': 1.67, 'wDir': 0, 'Hum': 8}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 9.94, 'rTemp': 8.04, 'wSpeed': 3.77, 'wDir': 30, 'Hum': 9}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 10.1, 'rTemp': 5.9, 'wSpeed': 5.81, 'wDir': 338.0, 'Hum': 11}]}
{'time': 1679500800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 10, 'rTemp': 9, 'wSpeed': 1.67, 'wDir': 0, 'Hum': 9}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 8.94, 'rTemp': 6.93, 'wSpeed': 3.54, 'wDir': 38, 'Hum': 10}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 9.3, 'rTemp': 5.0, 'wSpeed': 5.69, 'wDir': 338.0, 'Hum': 11}]}
{'time': 1679504400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 9, 'rTemp': 8, 'wSpeed': 1.67, 'wDir': 0, 'Hum': 11}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 8.94, 'rTemp': 7.03, 'wSpeed': 3.35, 'wDir': 39, 'Hum': 10}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 8.5, 'rTemp': 4.5, 'wSpeed': 5.03, 'wDir': 338.0, 'Hum': 12}]}
{'time': 1679508000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 9, 'rTemp': 8, 'wSpeed': 2.5, 'wDir': 0, 'Hum': 11}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 7.94, 'rTemp': 5.81, 'wSpeed': 3.38, 'wDir': 31, 'Hum': 11}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 7.7, 'rTemp': 4.1, 'wSpeed': 4.39, 'wDir': 338.0, 'Hum': 13}]}
{'time': 1679511600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 8, 'rTemp': 7, 'wSpeed': 2.5, 'wDir': 34, 'Hum': 11}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 6.94, 'rTemp': 4.58, 'wSpeed': 3.4, 'wDir': 23, 'Hum': 12}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 6.9, 'rTemp': 3.7, 'wSpeed': 3.97, 'wDir': 338.0, 'Hum': 14}]}
{'time': 1679515200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 7, 'rTemp': 6, 'wSpeed': 2.78, 'wDir': 0, 'Hum': 11}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 6.94, 'rTemp': 4.35, 'wSpeed': 3.8, 'wDir': 9, 'Hum': 12}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 6.2, 'rTemp': 3.1, 'wSpeed': 3.81, 'wDir': 338.0, 'Hum': 15}]}
{'time': 1679518800, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 7, 'rTemp': 6, 'wSpeed': 3.61, 'wDir': 0, 'Hum': 11}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 4.94, 'rTemp': 1.71, 'wSpeed': 4.14, 'wDir': 5, 'Hum': 12}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 6.3, 'rTemp': 3.7, 'wSpeed': 3.44, 'wDir': 0.0, 'Hum': 15}]}
{'time': 1679522400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '扬沙', 'Id': 5, 'Temp': 6, 'rTemp': 6, 'wSpeed': 1.67, 'wDir': 340, 'Hum': 12}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 3.94, 'rTemp': 0.19, 'wSpeed': 4.66, 'wDir': 4, 'Hum': 12}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '扬沙', 'Id': 1, 'Temp': 6.1, 'rTemp': 3.8, 'wSpeed': 3.14, 'wDir': 23.0, 'Hum': 16}]}
{'time': 1679526000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 7, 'rTemp': 4, 'wSpeed': 3.61, 'wDir': 0, 'Hum': 11}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 4.94, 'rTemp': 1.36, 'wSpeed': 4.79, 'wDir': 3, 'Hum': 12}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '阴', 'Id': 1, 'Temp': 4.0, 'rTemp': 1.9, 'wSpeed': 2.92, 'wDir': 0.0, 'Hum': 18}]}
{'time': 1679529600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 7, 'rTemp': 6, 'wSpeed': 4.17, 'wDir': 0, 'Hum': 10}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 5.94, 'rTemp': 2.56, 'wSpeed': 4.89, 'wDir': 3, 'Hum': 11}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '阴', 'Id': 1, 'Temp': 6.0, 'rTemp': -0.4, 'wSpeed': 8.0, 'wDir': 23.0, 'Hum': 16}]}
{'time': 1679533200, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 7, 'rTemp': 7, 'wSpeed': 6.67, 'wDir': 37, 'Hum': 9}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 7.94, 'rTemp': 4.9, 'wSpeed': 5.27, 'wDir': 354, 'Hum': 10}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 7.5, 'rTemp': 1.9, 'wSpeed': 8.0, 'wDir': 23.0, 'Hum': 14}]}
{'time': 1679536800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 8, 'rTemp': 9, 'wSpeed': 5.56, 'wDir': 292, 'Hum': 8}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 8.94, 'rTemp': 6.14, 'wSpeed': 5.32, 'wDir': 350, 'Hum': 9}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 9.0, 'rTemp': 4.5, 'wSpeed': 7.64, 'wDir': 23.0, 'Hum': 12}]}
{'time': 1679540400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10, 'rTemp': 11, 'wSpeed': 1.39, 'wDir': 0, 'Hum': 8}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 10.94, 'rTemp': 8.32, 'wSpeed': 5.43, 'wDir': 348, 'Hum': 9}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10.5, 'rTemp': 8.9, 'wSpeed': 6.22, 'wDir': 45.0, 'Hum': 11}]}
